ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
179.191.23.38,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[true])]",,true,"Edgar Rodrigues Romao Filho ME",Brazil,BR,-7.487199783325195,-34.91830062866211,AS52565,"PerformanceConnectData(aws_NA=EndpointServerData(ping=630, connections=ConnectionAttempts(success=382, fail=1888), uptime=16.0%, visibleIp=null), ora_UK=EndpointServerData(ping=691, connections=ConnectionAttempts(success=145, fail=2124), uptime=6.0%, visibleIp=null), ora_JP=EndpointServerData(ping=936, connections=ConnectionAttempts(success=379, fail=1900), uptime=16.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1112, connections=ConnectionAttempts(success=347, fail=1931), uptime=15.0%, visibleIp=null))",,"2023-04-09 20:42:04.0","2023-04-09 20:42:12.0",,,
179.191.114.66,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Mundivox Do Brasil Ltda",Brazil,BR,-23.628299713134766,-46.640899658203125,AS17222,"PerformanceConnectData(aws_NA=EndpointServerData(ping=744, connections=ConnectionAttempts(success=422, fail=1872), uptime=18.0%, visibleIp=null), ora_UK=EndpointServerData(ping=814, connections=ConnectionAttempts(success=69, fail=2220), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=997, connections=ConnectionAttempts(success=443, fail=1844), uptime=19.0%, visibleIp=179.191.114.66), ms_HK=EndpointServerData(ping=1101, connections=ConnectionAttempts(success=426, fail=1842), uptime=18.0%, visibleIp=179.191.114.66))",,"2023-04-09 20:37:26.0","2023-04-09 20:47:14.0",,,
179.223.0.19,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=false, autoRead=null)]",,true,"NET Serviços de Comunicação S.A.",Brazil,BR,-23.1023006439209,-45.922000885009766,AS28573,"PerformanceConnectData(aws_NA=EndpointServerData(ping=782, connections=ConnectionAttempts(success=446, fail=1703), uptime=20.0%, visibleIp=null), ora_UK=EndpointServerData(ping=863, connections=ConnectionAttempts(success=104, fail=2059), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1108, connections=ConnectionAttempts(success=438, fail=1733), uptime=20.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1166, connections=ConnectionAttempts(success=388, fail=1762), uptime=18.0%, visibleIp=null))",,"2023-04-09 20:09:20.0","2023-04-09 20:50:00.0",,,
179.232.141.210,8090,,,"[ProtocolDataType(type=https, port=8090, tls=false, autoRead=null)]",,true,"Claro NXT Telecomunicacoes Ltda",Brazil,BR,-21.827199935913086,-48.206600189208984,AS28573,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2288, connections=ConnectionAttempts(success=87, fail=390), uptime=18.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=474), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2206, connections=ConnectionAttempts(success=88, fail=405), uptime=17.0%, visibleIp=null), ms_HK=EndpointServerData(ping=4826, connections=ConnectionAttempts(success=100, fail=391), uptime=20.0%, visibleIp=null))",,"2023-04-09 20:06:18.0","2023-04-09 20:48:35.0",,,
179.247.158.88,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"TELEF�NICA BRASIL S.A",Brazil,BR,-23.10650062561035,-47.177101135253906,AS27699,"PerformanceConnectData(aws_NA=EndpointServerData(ping=708, connections=ConnectionAttempts(success=53, fail=809), uptime=6.0%, visibleIp=179.247.158.88), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=885), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=963, connections=ConnectionAttempts(success=45, fail=819), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1013, connections=ConnectionAttempts(success=48, fail=822), uptime=5.0%, visibleIp=179.247.158.88))",,"2023-04-09 20:49:49.0","2023-04-09 20:49:49.0",,,
179.255.52.151,8080,,,"[ProtocolDataType(type=http, port=8080, tls=false, autoRead=null)]",,false,"Brasil Telecom Comunicacao Multimidia S.A",Brazil,BR,-20.442800521850586,-54.646400451660156,AS8167,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1752, connections=ConnectionAttempts(success=4, fail=41), uptime=8.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=51), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=3423, connections=ConnectionAttempts(success=3, fail=41), uptime=6.0%, visibleIp=null), ms_HK=EndpointServerData(ping=9623, connections=ConnectionAttempts(success=3, fail=43), uptime=6.0%, visibleIp=null))",,"2023-04-09 20:09:28.0","2023-04-09 20:36:25.0",,,
179.255.219.182,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"Brasil Telecom S/A - Filial Distrito Federal",Brazil,BR,-16.808700561523438,-49.93009948730469,AS8167,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2645, connections=ConnectionAttempts(success=524, fail=3223), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=3841, connections=ConnectionAttempts(success=93, fail=3669), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2892, connections=ConnectionAttempts(success=519, fail=3242), uptime=13.0%, visibleIp=179.255.219.182), ms_HK=EndpointServerData(ping=2162, connections=ConnectionAttempts(success=542, fail=3242), uptime=14.0%, visibleIp=null))",,"2023-04-09 20:20:26.0","2023-04-09 20:39:27.0",,,
180.74.255.55,4153,,,"[ProtocolDataType(type=https, port=4153, tls=false, autoRead=null), ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[true])]",,true,"Unifi Home",Malaysia,MY,4.9552998542785645,100.83979797363281,AS4788,"PerformanceConnectData(aws_NA=EndpointServerData(ping=969, connections=ConnectionAttempts(success=197, fail=1925), uptime=9.0%, visibleIp=null), ora_UK=EndpointServerData(ping=822, connections=ConnectionAttempts(success=47, fail=2086), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=914, connections=ConnectionAttempts(success=211, fail=1901), uptime=9.0%, visibleIp=180.74.253.118), ms_HK=EndpointServerData(ping=577, connections=ConnectionAttempts(success=190, fail=1934), uptime=8.0%, visibleIp=null))",,"2023-04-09 20:49:08.0","2023-04-09 20:49:08.0",,,
180.92.212.200,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.211400032043457,106.84459686279297,AS23953,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1060, connections=ConnectionAttempts(success=404, fail=2607), uptime=13.0%, visibleIp=180.92.212.200), ora_UK=EndpointServerData(ping=926, connections=ConnectionAttempts(success=109, fail=2895), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=844, connections=ConnectionAttempts(success=475, fail=2533), uptime=15.0%, visibleIp=null), ms_HK=EndpointServerData(ping=636, connections=ConnectionAttempts(success=389, fail=2607), uptime=12.0%, visibleIp=null))",,"2023-04-09 20:06:23.0","2023-04-09 20:43:40.0",,,
180.94.83.122,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,false,"Government Communications Network",Afghanistan,AF,34.528099060058594,69.17230224609375,AS55330,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2689, connections=ConnectionAttempts(success=86, fail=190), uptime=31.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=260), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=3519, connections=ConnectionAttempts(success=64, fail=205), uptime=23.0%, visibleIp=180.94.83.122), ms_HK=EndpointServerData(ping=2663, connections=ConnectionAttempts(success=76, fail=195), uptime=28.0%, visibleIp=null))",,"2023-04-09 20:40:53.0","2023-04-09 20:40:54.0",,,
180.105.117.157,8089,,,"[ProtocolDataType(type=https, port=8089, tls=true, autoRead=[false])]",,true,"Chinanet JS",China,CN,34.73189926147461,119.44029998779297,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=943, connections=ConnectionAttempts(success=14, fail=1364), uptime=1.0%, visibleIp=180.105.117.157), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1384), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=709, connections=ConnectionAttempts(success=16, fail=1332), uptime=1.0%, visibleIp=null), ms_HK=EndpointServerData(ping=753, connections=ConnectionAttempts(success=10, fail=1363), uptime=0.0%, visibleIp=null))",,"2023-04-09 20:12:09.0","2023-04-09 20:49:35.0",,,
180.105.117.201,8089,,,"[ProtocolDataType(type=https, port=8089, tls=false, autoRead=null)]",,true,"Chinanet JS",China,CN,34.73189926147461,119.44029998779297,AS4134,"PerformanceConnectData(aws_NA=EndpointServerData(ping=983, connections=ConnectionAttempts(success=4, fail=1761), uptime=0.0%, visibleIp=null), ora_UK=EndpointServerData(ping=954, connections=ConnectionAttempts(success=1, fail=1778), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=671, connections=ConnectionAttempts(success=6, fail=1749), uptime=0.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1022, connections=ConnectionAttempts(success=2, fail=1791), uptime=0.0%, visibleIp=null))",,"2023-04-09 19:52:52.0","2023-04-09 20:47:42.0",,,
180.148.4.194,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,false,,Vietnam,VN,15.852899551391602,108.37850189208984,AS45557,"PerformanceConnectData(aws_NA=EndpointServerData(ping=716, connections=ConnectionAttempts(success=36, fail=3330), uptime=1.0%, visibleIp=null), ora_UK=EndpointServerData(ping=775, connections=ConnectionAttempts(success=1, fail=3382), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=489, connections=ConnectionAttempts(success=44, fail=3338), uptime=1.0%, visibleIp=180.148.4.194), ms_HK=EndpointServerData(ping=798, connections=ConnectionAttempts(success=30, fail=3332), uptime=0.0%, visibleIp=null))",,"2023-04-09 20:45:53.0","2023-04-09 20:45:54.0",,,
180.149.232.205,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,false,"Digi Jadoo Broadband Ltd",Bangladesh,BD,23.773099899291992,90.3656997680664,AS131464,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6997, connections=ConnectionAttempts(success=6, fail=39), uptime=13.0%, visibleIp=180.149.232.205), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=49), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2675, connections=ConnectionAttempts(success=4, fail=48), uptime=7.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1583, connections=ConnectionAttempts(success=5, fail=45), uptime=10.0%, visibleIp=null))",,"2023-04-09 20:49:28.0","2023-04-09 20:49:28.0",,,
180.149.232.216,8080,,,"[ProtocolDataType(type=http, port=8080, tls=false, autoRead=null), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Digi Jadoo Broadband Ltd",Bangladesh,BD,24.363300323486328,88.6072006225586,AS131464,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3138, connections=ConnectionAttempts(success=175, fail=1077), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1249), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2360, connections=ConnectionAttempts(success=186, fail=1052), uptime=15.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1899, connections=ConnectionAttempts(success=151, fail=1103), uptime=12.0%, visibleIp=null))",,"2023-04-09 20:02:21.0","2023-04-09 20:37:00.0",,,
180.149.234.248,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,true,"Digi Jadoo Broadband Ltd",Bangladesh,BD,23.72719955444336,90.4093017578125,AS131464,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5055, connections=ConnectionAttempts(success=126, fail=390), uptime=24.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=517), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2241, connections=ConnectionAttempts(success=120, fail=387), uptime=23.0%, visibleIp=180.149.234.251), ms_HK=EndpointServerData(ping=1956, connections=ConnectionAttempts(success=115, fail=407), uptime=22.0%, visibleIp=180.149.234.248))",,"2023-04-09 20:42:59.0","2023-04-09 20:46:57.0",,,
180.164.42.209,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=false, autoRead=null)]",,true,"Chinanet SH",China,CN,31.222200393676758,121.45809936523438,AS4812,"PerformanceConnectData(aws_NA=EndpointServerData(ping=847, connections=ConnectionAttempts(success=58, fail=801), uptime=6.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=851), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=591, connections=ConnectionAttempts(success=51, fail=801), uptime=5.0%, visibleIp=180.164.42.209), ms_HK=EndpointServerData(ping=663, connections=ConnectionAttempts(success=51, fail=796), uptime=6.0%, visibleIp=180.164.42.209))",,"2023-04-09 20:39:45.0","2023-04-09 20:41:12.0",,,
180.164.53.151,10800,,,"[ProtocolDataType(type=socks4, port=10800, tls=false, autoRead=null)]",,true,"Chinanet SH",China,CN,31.222200393676758,121.45809936523438,AS4812,"PerformanceConnectData(aws_NA=EndpointServerData(ping=901, connections=ConnectionAttempts(success=173, fail=700), uptime=19.0%, visibleIp=180.164.53.151), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=855), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=610, connections=ConnectionAttempts(success=176, fail=698), uptime=20.0%, visibleIp=null), ms_HK=EndpointServerData(ping=636, connections=ConnectionAttempts(success=128, fail=734), uptime=14.0%, visibleIp=null))",,"2023-04-09 20:42:17.0","2023-04-09 20:42:17.0",,,
180.173.215.229,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=false, autoRead=null)]",,true,"Chinanet SH",China,CN,34.77320098876953,113.72200012207031,AS4812,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1636, connections=ConnectionAttempts(success=378, fail=1769), uptime=17.0%, visibleIp=null), ora_UK=EndpointServerData(ping=950, connections=ConnectionAttempts(success=85, fail=2073), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=692, connections=ConnectionAttempts(success=408, fail=1756), uptime=18.0%, visibleIp=null), ms_HK=EndpointServerData(ping=707, connections=ConnectionAttempts(success=403, fail=1749), uptime=18.0%, visibleIp=180.173.215.229))",,"2023-04-09 20:35:28.0","2023-04-09 20:49:01.0",,,
180.178.98.93,2526,,,"[ProtocolDataType(type=http, port=2526, tls=false, autoRead=[false]), ProtocolDataType(type=https, port=2526, tls=false, autoRead=[false])]",,true,"PT. HIPERNET INDODATA",Indonesia,ID,-6.211400032043457,106.84459686279297,AS38758,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3037, connections=ConnectionAttempts(success=215, fail=2186), uptime=8.0%, visibleIp=null), ora_UK=EndpointServerData(ping=2574, connections=ConnectionAttempts(success=58, fail=2343), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1170, connections=ConnectionAttempts(success=217, fail=2165), uptime=9.0%, visibleIp=180.178.98.94), ms_HK=EndpointServerData(ping=403, connections=ConnectionAttempts(success=193, fail=2196), uptime=8.0%, visibleIp=null))",,"2023-04-09 20:30:20.0","2023-04-09 20:45:42.0",,,
180.178.99.138,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=false, autoRead=[true]), ProtocolDataType(type=http, port=80, tls=false, autoRead=[true]), ProtocolDataType(type=https, port=80, tls=true, autoRead=[true])]",,true,"PT. HIPERNET INDODATA",Indonesia,ID,-6.211400032043457,106.84459686279297,AS38758,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3220, connections=ConnectionAttempts(success=437, fail=2062), uptime=17.0%, visibleIp=null), ora_UK=EndpointServerData(ping=4314, connections=ConnectionAttempts(success=88, fail=2427), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1022, connections=ConnectionAttempts(success=429, fail=2106), uptime=16.0%, visibleIp=180.178.103.242), ms_HK=EndpointServerData(ping=1673, connections=ConnectionAttempts(success=396, fail=2126), uptime=15.0%, visibleIp=null))",,"2023-04-09 20:02:49.0","2023-04-09 20:46:57.0",,,
180.178.111.220,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-7.292699813842773,108.7311019897461,AS38758,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4099, connections=ConnectionAttempts(success=169, fail=3584), uptime=4.0%, visibleIp=180.178.111.218), ora_UK=EndpointServerData(ping=3392, connections=ConnectionAttempts(success=41, fail=3724), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=3552, connections=ConnectionAttempts(success=163, fail=3610), uptime=4.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2517, connections=ConnectionAttempts(success=191, fail=3568), uptime=5.0%, visibleIp=null))",,"2023-04-09 20:37:40.0","2023-04-09 20:37:40.0",,,
180.178.188.122,8080,,,"[ProtocolDataType(type=http, port=8080, tls=false, autoRead=null), ProtocolDataType(type=https, port=8080, tls=false, autoRead=[true])]",,true,"SHARP TELECOM (PRIVATE) LIMITED",Pakistan,PK,31.582599639892578,74.32759857177734,AS136969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4171, connections=ConnectionAttempts(success=120, fail=2115), uptime=5.0%, visibleIp=180.178.188.122), ora_UK=EndpointServerData(ping=3676, connections=ConnectionAttempts(success=14, fail=2226), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=5096, connections=ConnectionAttempts(success=119, fail=2104), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=3171, connections=ConnectionAttempts(success=129, fail=2130), uptime=5.0%, visibleIp=null))",,"2023-04-09 20:46:04.0","2023-04-09 20:46:04.0",,,
180.178.188.126,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=false, autoRead=[true])]",,true,"SHARP TELECOM (PRIVATE) LIMITED",Pakistan,PK,31.582599639892578,74.32759857177734,AS136969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=610, connections=ConnectionAttempts(success=316, fail=2082), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=2337, connections=ConnectionAttempts(success=73, fail=2313), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2501, connections=ConnectionAttempts(success=317, fail=2057), uptime=13.0%, visibleIp=180.178.188.126), ms_HK=EndpointServerData(ping=2428, connections=ConnectionAttempts(success=321, fail=2063), uptime=13.0%, visibleIp=null))",,"2023-04-09 20:32:25.0","2023-04-09 20:40:42.0",,,
180.180.12.51,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.13599967956543,102.21859741210938,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=911, connections=ConnectionAttempts(success=420, fail=2608), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=923, connections=ConnectionAttempts(success=121, fail=2902), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=638, connections=ConnectionAttempts(success=459, fail=2574), uptime=15.0%, visibleIp=null), ms_HK=EndpointServerData(ping=485, connections=ConnectionAttempts(success=385, fail=2635), uptime=12.0%, visibleIp=null))",,"2023-04-09 20:38:53.0","2023-04-09 20:46:39.0",,,
180.180.123.40,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,14.043499946594238,100.64209747314453,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2488, connections=ConnectionAttempts(success=231, fail=3542), uptime=6.0%, visibleIp=null), ora_UK=EndpointServerData(ping=4919, connections=ConnectionAttempts(success=61, fail=3707), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1687, connections=ConnectionAttempts(success=211, fail=3524), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=3828, connections=ConnectionAttempts(success=255, fail=3490), uptime=6.0%, visibleIp=180.180.123.40))",,"2023-04-09 20:46:51.0","2023-04-09 20:46:52.0",,,
180.180.152.94,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.534099578857422,100.28600311279297,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=973, connections=ConnectionAttempts(success=446, fail=2585), uptime=14.0%, visibleIp=null), ora_UK=EndpointServerData(ping=860, connections=ConnectionAttempts(success=96, fail=2905), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=531, connections=ConnectionAttempts(success=495, fail=2540), uptime=16.0%, visibleIp=null), ms_HK=EndpointServerData(ping=461, connections=ConnectionAttempts(success=403, fail=2616), uptime=13.0%, visibleIp=null))",,"2023-04-09 20:08:29.0","2023-04-09 20:49:07.0",,,
180.180.152.98,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.534099578857422,100.28600311279297,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=879, connections=ConnectionAttempts(success=420, fail=2565), uptime=14.0%, visibleIp=null), ora_UK=EndpointServerData(ping=870, connections=ConnectionAttempts(success=86, fail=2916), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=523, connections=ConnectionAttempts(success=446, fail=2529), uptime=14.0%, visibleIp=null), ms_HK=EndpointServerData(ping=459, connections=ConnectionAttempts(success=362, fail=2628), uptime=12.0%, visibleIp=null))",,"2023-04-09 20:30:57.0","2023-04-09 20:48:05.0",,,
180.180.171.113,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.866700172424316,100.19170379638672,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=941, connections=ConnectionAttempts(success=480, fail=2523), uptime=15.0%, visibleIp=180.180.171.113), ora_UK=EndpointServerData(ping=887, connections=ConnectionAttempts(success=95, fail=2894), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=526, connections=ConnectionAttempts(success=483, fail=2538), uptime=15.0%, visibleIp=null), ms_HK=EndpointServerData(ping=440, connections=ConnectionAttempts(success=444, fail=2574), uptime=14.0%, visibleIp=null))",,"2023-04-09 20:39:15.0","2023-04-09 20:43:21.0",,,
180.180.216.90,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.866700172424316,100.19170379638672,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1020, connections=ConnectionAttempts(success=461, fail=2538), uptime=15.0%, visibleIp=null), ora_UK=EndpointServerData(ping=993, connections=ConnectionAttempts(success=118, fail=2901), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=609, connections=ConnectionAttempts(success=486, fail=2526), uptime=16.0%, visibleIp=180.180.216.90), ms_HK=EndpointServerData(ping=587, connections=ConnectionAttempts(success=425, fail=2602), uptime=14.0%, visibleIp=180.180.216.90))",,"2023-04-09 20:43:51.0","2023-04-09 20:43:51.0",,,
180.180.218.250,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.866700172424316,100.19170379638672,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2493, connections=ConnectionAttempts(success=587, fail=3148), uptime=15.0%, visibleIp=null), ora_UK=EndpointServerData(ping=2822, connections=ConnectionAttempts(success=158, fail=3627), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2802, connections=ConnectionAttempts(success=595, fail=3165), uptime=15.0%, visibleIp=null), ms_HK=EndpointServerData(ping=4454, connections=ConnectionAttempts(success=595, fail=3166), uptime=15.0%, visibleIp=180.180.218.250))",,"2023-04-09 20:49:25.0","2023-04-09 20:49:25.0",,,
180.183.0.7,8080,,,"[ProtocolDataType(type=http, port=8080, tls=false, autoRead=null)]",,true,"Triple T Broadband Public Company Limited",Thailand,TH,13.310999870300293,101.11209869384766,AS45629,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1870, connections=ConnectionAttempts(success=32, fail=151), uptime=17.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=193), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2211, connections=ConnectionAttempts(success=32, fail=148), uptime=17.0%, visibleIp=180.183.0.7), ms_HK=EndpointServerData(ping=2657, connections=ConnectionAttempts(success=37, fail=158), uptime=18.0%, visibleIp=null))",,"2023-04-09 20:46:01.0","2023-04-09 20:49:45.0",,,
180.183.35.134,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=false, autoRead=null)]",,true,"Triple T Broadband Public Company Limited",Thailand,TH,7.949999809265137,98.35639953613281,AS45629,"PerformanceConnectData(aws_NA=EndpointServerData(ping=930, connections=ConnectionAttempts(success=111, fail=371), uptime=23.0%, visibleIp=180.183.35.134), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=489), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=543, connections=ConnectionAttempts(success=97, fail=394), uptime=19.0%, visibleIp=180.183.35.134), ms_HK=EndpointServerData(ping=470, connections=ConnectionAttempts(success=123, fail=359), uptime=25.0%, visibleIp=null))",,"2023-04-09 20:43:27.0","2023-04-09 20:44:25.0",,,
180.183.102.231,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,false,"Triple T Broadband Public Company Limited",Thailand,TH,13.736599922180176,100.49949645996094,AS45629,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1417, connections=ConnectionAttempts(success=62, fail=207), uptime=23.0%, visibleIp=180.183.102.231), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=271), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1084, connections=ConnectionAttempts(success=60, fail=210), uptime=22.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2701, connections=ConnectionAttempts(success=68, fail=201), uptime=25.0%, visibleIp=null))",,"2023-04-09 20:07:38.0","2023-04-09 20:33:54.0",,,
180.183.113.191,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,false,"Triple T Broadband Public Company Limited",Thailand,TH,13.736599922180176,100.49949645996094,AS45629,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3119, connections=ConnectionAttempts(success=46, fail=196), uptime=19.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=238), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2403, connections=ConnectionAttempts(success=47, fail=190), uptime=19.0%, visibleIp=171.6.139.75), ms_HK=EndpointServerData(ping=5155, connections=ConnectionAttempts(success=45, fail=194), uptime=18.0%, visibleIp=null))",,"2023-04-09 20:49:44.0","2023-04-09 20:49:45.0",,,
